"iteration","state","psi","randomNumber1","randomNumber2","epsilon","a","r","W"
15805,"row5col10",0.568800092276,0.618326035948,0.924946549445,0.401263060762,"North",0.0,0.0
15806,"row5col10",0.540360087663,0.265411755926,0.924946549445,0.401263060762,"East",0.0,0.0
15807,"row5col11",0.51334208328,0.752397465405,0.363876081669,0.459639912337,"East",0.0,0.0
15808,"row5col12",0.487674979116,0.648900421392,0.647852325373,0.48665791672,"South",0.0,0.0
15809,"row6col12",0.46329123016,0.715402383417,0.354909917779,0.512325020884,"North",0.0,0.0
15810,"row5col12",0.440126668652,0.927345204236,0.000512012690989,0.53670876984,"East",0.0,0.0
15811,"row5col13",0.418120335219,0.967696048813,0.291534856422,0.559873331348,"North",0.0,0.0
15812,"row4col13",0.397214318458,0.74793838052,0.930889642974,0.581879664781,"East",0.0,0.0
15813,"row4col13",0.377353602535,0.882964988315,0.303134399806,0.602785681542,"North",0.0,0.0
15814,"row3col13",0.358485922409,0.467815157309,0.425051834607,0.622646397465,"East",0.0,0.0
15815,"row3col14",0.340561626288,0.254593514213,0.425051834607,0.622646397465,"East",0.0,0.0
15816,"row3col15",0.323533544974,0.986531149175,0.935781391017,0.659438373712,"North",1.0,0.323533544974
15817,"row12col1",0.95,0.833433741702,-1.0,-1,"East",0.0,0.0
15818,"row12col2",0.9025,0.318728256006,-1.0,-1,"East",0.0,0.0
15819,"row12col3",0.857375,0.237057637723,-1.0,-1,"North",0.0,0.0
15820,"row11col3",0.81450625,0.259568163616,-1.0,-1,"East",0.0,0.0
15821,"row11col4",0.7737809375,0.133637205821,-1.0,-1,"East",0.0,0.0
15822,"row11col5",0.735091890625,0.809872367414,0.925035439804,0.2262190625,"East",0.0,0.0
15823,"row11col6",0.698337296094,0.289613748404,0.925035439804,0.2262190625,"North",0.0,0.0
15824,"row10col6",0.663420431289,0.979353304196,0.255514764315,0.301662703906,"North",0.0,0.0
15825,"row9col6",0.630249409725,0.207788140838,0.255514764315,0.301662703906,"North",0.0,0.0
15826,"row8col6",0.598736939238,0.825128614599,0.576906598564,0.369750590275,"North",0.0,0.0
15827,"row7col6",0.568800092276,0.179398915325,0.576906598564,0.369750590275,"North",0.0,0.0
15828,"row6col6",0.540360087663,0.509241175411,0.576906598564,0.369750590275,"North",0.0,0.0
15829,"row5col6",0.51334208328,0.628511315509,0.608113177736,0.459639912337,"South",0.0,0.0
15830,"row6col6",0.487674979116,0.376715580686,0.608113177736,0.459639912337,"North",0.0,0.0
15831,"row5col6",0.46329123016,0.8853539271,0.00784733162314,0.512325020884,"East",0.0,0.0
15832,"row5col7",0.440126668652,0.410312220966,0.00784733162314,0.512325020884,"East",0.0,0.0
15833,"row5col8",0.418120335219,0.361861388218,0.00784733162314,0.512325020884,"East",0.0,0.0
15834,"row5col9",0.397214318458,0.404791934712,0.00784733162314,0.512325020884,"East",0.0,0.0
15835,"row5col10",0.377353602535,0.565737321171,0.351017763363,0.602785681542,"East",0.0,0.0
15836,"row5col11",0.358485922409,0.00319521780109,0.351017763363,0.602785681542,"East",0.0,0.0
15837,"row5col12",0.340561626288,0.942283319609,0.457383612493,0.641514077591,"East",0.0,0.0
15838,"row5col13",0.323533544974,0.899867614502,0.566084368748,0.659438373712,"North",0.0,0.0
15839,"row4col13",0.307356867725,0.972677860093,0.229910319892,0.676466455026,"North",0.0,0.0
15840,"row3col13",0.291989024339,0.000488036778754,0.229910319892,0.676466455026,"East",0.0,0.0
15841,"row3col14",0.277389573122,0.787236954116,0.358536414405,0.708010975661,"East",0.0,0.0
15842,"row3col15",0.263520094466,0.0135397260659,0.358536414405,0.708010975661,"North",1.0,0.263520094466
15843,"row5col2",0.95,0.239207156798,-1.0,-1,"South",0.0,0.0
15844,"row6col2",0.9025,0.425845367485,-1.0,-1,"South",0.0,0.0
15845,"row7col2",0.857375,0.656503558764,-1.0,-1,"East",0.0,0.0
15846,"row7col3",0.81450625,0.355288476257,-1.0,-1,"South",0.0,0.0
15847,"row8col3",0.7737809375,0.49338279128,-1.0,-1,"East",0.0,0.0
15848,"row8col4",0.735091890625,0.0228301339526,-1.0,-1,"East",0.0,0.0
15849,"row8col5",0.698337296094,0.0749379308509,-1.0,-1,"East",0.0,0.0
15850,"row8col6",0.663420431289,0.436577925789,-1.0,-1,"North",0.0,0.0
15851,"row7col6",0.630249409725,0.664873265887,0.871666590071,0.336579568711,"North",0.0,0.0
15852,"row6col6",0.598736939238,0.553126209315,0.871666590071,0.336579568711,"North",0.0,0.0
15853,"row5col6",0.568800092276,0.680830971739,0.447347938616,0.401263060762,"North",0.0,0.0
15854,"row5col6",0.540360087663,0.910032509348,0.122641291565,0.431199907724,"East",0.0,0.0
15855,"row5col7",0.51334208328,0.11031291936,0.122641291565,0.431199907724,"East",0.0,0.0
15856,"row5col8",0.487674979116,0.4173223052,0.122641291565,0.431199907724,"East",0.0,0.0
15857,"row5col9",0.46329123016,0.145879421537,0.122641291565,0.431199907724,"East",0.0,0.0
15858,"row5col10",0.440126668652,0.129487645916,0.122641291565,0.431199907724,"East",0.0,0.0
15859,"row5col11",0.418120335219,0.863764015264,0.551007410845,0.559873331348,"East",0.0,0.0
15860,"row5col12",0.397214318458,0.453173700662,0.693013483614,0.581879664781,"East",0.0,0.0
15861,"row5col13",0.377353602535,0.164834291949,0.693013483614,0.581879664781,"North",0.0,0.0
15862,"row4col13",0.358485922409,0.221660607281,0.693013483614,0.581879664781,"North",0.0,0.0
15863,"row3col13",0.340561626288,0.0727159500006,0.693013483614,0.581879664781,"East",0.0,0.0
15864,"row3col14",0.323533544974,0.601993034504,0.927360163323,0.659438373712,"North",0.0,0.0
15865,"row2col14",0.307356867725,0.5672036749,0.6077390983,0.676466455026,"East",1.0,0.307356867725
15866,"row17col16",0.95,0.137284246828,-1.0,-1,"West",0.0,0.0
15867,"row17col15",0.9025,0.741256989978,-1.0,-1,"North",0.0,0.0
15868,"row16col15",0.857375,0.498026974167,-1.0,-1,"North",0.0,0.0
15869,"row15col15",0.81450625,0.457546764982,-1.0,-1,"East",0.0,0.0
15870,"row15col16",0.7737809375,0.485638568563,-1.0,-1,"East",0.0,0.0
15871,"row15col17",0.735091890625,0.351467071026,-1.0,-1,"North",0.0,0.0
15872,"row14col17",0.698337296094,0.715703976615,-1.0,-1,"North",0.0,0.0
15873,"row13col17",0.663420431289,0.810671108184,0.530774367241,0.301662703906,"West",0.0,0.0
15874,"row13col17",0.630249409725,0.88280094579,0.160117511461,0.336579568711,"North",0.0,0.0
15875,"row12col17",0.598736939238,0.291737416432,0.160117511461,0.336579568711,"North",0.0,0.0
15876,"row11col17",0.568800092276,0.0723937557978,0.160117511461,0.336579568711,"North",0.0,0.0
15877,"row10col17",0.540360087663,0.975069845435,0.697379042279,0.431199907724,"South",0.0,0.0
15878,"row11col17",0.51334208328,0.848756331408,0.468968700266,0.459639912337,"East",0.0,0.0
15879,"row11col18",0.487674979116,0.874299075264,0.676869388332,0.48665791672,"North",0.0,0.0
15880,"row10col18",0.46329123016,0.906986149311,0.3901690733,0.512325020884,"West",0.0,0.0
15881,"row10col17",0.440126668652,0.681622457728,0.406565485523,0.53670876984,"North",0.0,0.0
15882,"row9col17",0.418120335219,0.949460653617,0.768216933743,0.559873331348,"East",0.0,0.0
15883,"row9col18",0.397214318458,0.925386229386,0.478449840554,0.581879664781,"West",0.0,0.0
15884,"row9col17",0.377353602535,0.347089421215,0.478449840554,0.581879664781,"North",0.0,0.0
15885,"row8col17",0.358485922409,0.354362572988,0.478449840554,0.581879664781,"North",0.0,0.0
15886,"row7col17",0.340561626288,0.55462302624,0.323602422529,0.641514077591,"North",0.0,0.0
15887,"row6col17",0.323533544974,0.380201393447,0.989620471593,0.659438373712,"East",0.0,0.0
15888,"row6col18",0.307356867725,0.551826372218,0.18704953576,0.676466455026,"West",0.0,0.0
15889,"row6col17",0.291989024339,0.947364131824,0.237342031139,0.692643132275,"North",0.0,0.0
15890,"row5col17",0.277389573122,0.43920788691,0.191029637454,0.708010975661,"West",0.0,0.0
15891,"row5col16",0.263520094466,0.711656102722,0.656327096642,0.722610426878,"West",0.0,0.0
15892,"row5col15",0.250344089742,0.736423862628,0.512665854927,0.736479905534,"West",0.0,0.0
15893,"row5col14",0.237826885255,0.579654114403,0.763799056494,0.749655910258,"South",0.0,0.0
15894,"row6col14",0.225935540993,0.470266061726,0.0751199519611,0.762173114745,"North",0.0,0.0
15895,"row5col14",0.214638763943,0.755674671562,0.993720033302,0.774064459007,"East",0.0,0.0
15896,"row5col15",0.203906825746,0.538127062714,0.66316333974,0.785361236057,"West",0.0,0.0
15897,"row5col14",0.193711484459,0.622584293915,0.545297222379,0.796093174254,"West",0.0,0.0
15898,"row5col13",0.184025910236,0.221448734931,0.577911586924,0.806288515541,"North",0.0,0.0
15899,"row4col13",0.174824614724,0.606317633526,0.856958040491,0.815974089764,"South",0.0,0.0
15900,"row5col13",0.166083383988,0.672737585287,0.133835628633,0.825175385276,"North",0.0,0.0
15901,"row4col13",0.157779214788,0.167744340639,0.599314085839,0.833916616012,"North",0.0,0.0
15902,"row3col13",0.149890254049,0.864262623153,0.29790503953,0.842220785212,"East",0.0,0.0
15903,"row3col14",0.142395741346,0.202289006607,0.17010543052,0.850109745951,"East",0.0,0.0
15904,"row3col15",0.135275954279,0.685884462367,0.485073570713,0.857604258654,"North",1.0,0.135275954279
15905,"row8col14",0.95,0.047837507121,-1.0,-1,"West",0.0,0.0
15906,"row8col13",0.9025,0.457583031526,-1.0,-1,"West",0.0,0.0
15907,"row8col12",0.857375,0.583058630215,-1.0,-1,"West",0.0,0.0
15908,"row8col11",0.81450625,0.84139005609,-1.0,-1,"West",0.0,0.0
15909,"row8col10",0.7737809375,0.464531591047,-1.0,-1,"North",0.0,0.0
15910,"row7col10",0.735091890625,0.0207049917713,-1.0,-1,"North",0.0,0.0
15911,"row6col10",0.698337296094,0.798910940711,0.197846319558,0.264908109375,"North",0.0,0.0
15912,"row5col10",0.663420431289,0.0302418907152,0.197846319558,0.264908109375,"East",0.0,0.0
15913,"row5col11",0.630249409725,0.585495414128,0.197846319558,0.264908109375,"East",0.0,0.0
15914,"row5col12",0.598736939238,0.965045705049,0.763552810863,0.369750590275,"East",0.0,0.0
15915,"row5col13",0.568800092276,0.401225548334,0.763552810863,0.369750590275,"North",0.0,0.0
15916,"row4col13",0.540360087663,0.0971455442945,0.763552810863,0.369750590275,"North",0.0,0.0
15917,"row3col13",0.51334208328,0.243308158069,0.763552810863,0.369750590275,"East",0.0,0.0
15918,"row3col14",0.487674979116,0.230391434661,0.763552810863,0.369750590275,"East",0.0,0.0
15919,"row3col15",0.46329123016,0.580093286658,0.530799483869,0.512325020884,"West",0.0,0.0
15920,"row3col14",0.440126668652,0.953101429674,0.316462781058,0.53670876984,"East",0.0,0.0
15921,"row3col15",0.418120335219,0.452355593915,0.628812997522,0.559873331348,"East",0.0,0.0
15922,"row3col16",0.397214318458,0.173343930913,0.628812997522,0.559873331348,"West",0.0,0.0
15923,"row3col15",0.377353602535,0.904106273681,0.0689277120307,0.602785681542,"North",1.0,0.377353602535
15924,"row3col11",0.95,0.802865095236,-1.0,-1,"West",0.0,0.0
15925,"row3col10",0.9025,0.720261508521,-1.0,-1,"West",0.0,0.0
15926,"row3col9",0.857375,0.156050796733,-1.0,-1,"South",0.0,0.0
15927,"row4col9",0.81450625,0.75662946109,-1.0,-1,"South",0.0,0.0
15928,"row5col9",0.7737809375,0.602699515351,-1.0,-1,"East",0.0,0.0
15929,"row5col10",0.735091890625,0.970957618462,0.28872986585,0.2262190625,"West",0.0,0.0
15930,"row5col9",0.698337296094,0.830573916698,0.335368870341,0.264908109375,"South",0.0,0.0
15931,"row6col9",0.663420431289,0.246781963046,0.335368870341,0.264908109375,"East",0.0,0.0
15932,"row6col10",0.630249409725,0.0225197372706,0.335368870341,0.264908109375,"North",0.0,0.0
15933,"row5col10",0.598736939238,0.256195181578,0.335368870341,0.264908109375,"East",0.0,0.0
15934,"row5col11",0.568800092276,0.238006392335,0.335368870341,0.264908109375,"East",0.0,0.0
15935,"row5col12",0.540360087663,0.683813327152,0.468609903,0.431199907724,"North",0.0,0.0
15936,"row5col12",0.51334208328,0.658825926879,0.282804110598,0.459639912337,"East",0.0,0.0
15937,"row5col13",0.487674979116,0.0674732057607,0.282804110598,0.459639912337,"North",0.0,0.0
15938,"row4col13",0.46329123016,0.851665388345,0.696108192755,0.512325020884,"North",0.0,0.0
15939,"row3col13",0.440126668652,0.849617567176,0.157716396441,0.53670876984,"East",0.0,0.0
15940,"row3col14",0.418120335219,0.990028650615,0.662124901531,0.559873331348,"East",0.0,0.0
15941,"row3col15",0.397214318458,0.240416566216,0.662124901531,0.559873331348,"North",1.0,0.397214318458
15942,"row1col20",0.95,0.275114424269,-1.0,-1,"West",0.0,0.0
15943,"row1col19",0.9025,0.643231482399,-1.0,-1,"West",0.0,0.0
15944,"row1col18",0.857375,0.888305621928,-1.0,-1,"South",0.0,0.0
15945,"row2col18",0.81450625,0.171834043407,-1.0,-1,"West",0.0,0.0
15946,"row2col17",0.7737809375,0.776885849687,-1.0,-1,"West",0.0,0.0
15947,"row2col16",0.735091890625,0.430774820291,-1.0,-1,"West",1.0,0.735091890625
15948,"row7col21",0.95,0.548774774688,-1.0,-1,"North",0.0,0.0
15949,"row6col21",0.9025,0.666738048285,-1.0,-1,"West",0.0,0.0
15950,"row6col20",0.857375,0.972218461409,0.790813361457,0.0975,"East",0.0,0.0
15951,"row6col21",0.81450625,0.904824199534,0.219415721734,0.142625,"South",0.0,0.0
15952,"row7col21",0.7737809375,0.939717724139,0.543761246106,0.18549375,"South",0.0,0.0
15953,"row7col21",0.735091890625,0.630409658835,0.543761246106,0.18549375,"North",0.0,0.0
15954,"row6col21",0.698337296094,0.395618542727,0.543761246106,0.18549375,"West",0.0,0.0
15955,"row6col20",0.663420431289,0.685997727463,0.543761246106,0.18549375,"West",0.0,0.0
15956,"row6col19",0.630249409725,0.393655200987,0.543761246106,0.18549375,"West",0.0,0.0
15957,"row6col18",0.598736939238,0.151463650322,0.543761246106,0.18549375,"West",0.0,0.0
15958,"row6col17",0.568800092276,0.0563707428153,0.543761246106,0.18549375,"North",0.0,0.0
15959,"row5col17",0.540360087663,0.606228234216,0.639195831178,0.431199907724,"South",0.0,0.0
15960,"row6col17",0.51334208328,0.0469137215244,0.639195831178,0.431199907724,"North",0.0,0.0
15961,"row5col17",0.487674979116,0.687690818835,0.349553335563,0.48665791672,"West",0.0,0.0
15962,"row5col16",0.46329123016,0.0630329906904,0.349553335563,0.48665791672,"West",0.0,0.0
15963,"row5col15",0.440126668652,0.0270142600581,0.349553335563,0.48665791672,"West",0.0,0.0
15964,"row5col14",0.418120335219,0.2026135831,0.349553335563,0.48665791672,"West",0.0,0.0
15965,"row5col13",0.397214318458,0.103887079547,0.349553335563,0.48665791672,"North",0.0,0.0
15966,"row4col13",0.377353602535,0.444041399229,0.318983541769,0.602785681542,"North",0.0,0.0
15967,"row3col13",0.358485922409,0.174824876736,0.318983541769,0.602785681542,"East",0.0,0.0
15968,"row3col14",0.340561626288,0.996474892337,0.176504647635,0.641514077591,"East",0.0,0.0
15969,"row3col15",0.323533544974,0.357950377663,0.312329912344,0.659438373712,"North",1.0,0.323533544974
15970,"row8col12",0.95,0.332747855281,-1.0,-1,"West",0.0,0.0
15971,"row8col11",0.9025,0.733610147272,-1.0,-1,"West",0.0,0.0
15972,"row8col10",0.857375,0.469907033671,-1.0,-1,"North",0.0,0.0
15973,"row7col10",0.81450625,0.132601959742,-1.0,-1,"North",0.0,0.0
15974,"row6col10",0.7737809375,0.770255253036,-1.0,-1,"North",0.0,0.0
15975,"row5col10",0.735091890625,0.410042064421,-1.0,-1,"East",0.0,0.0
15976,"row5col11",0.698337296094,0.692675009122,-1.0,-1,"East",0.0,0.0
15977,"row5col12",0.663420431289,0.124997056549,-1.0,-1,"East",0.0,0.0
15978,"row5col13",0.630249409725,0.761729799153,0.432451671426,0.336579568711,"South",0.0,0.0
15979,"row6col13",0.598736939238,0.233061654497,0.432451671426,0.336579568711,"North",0.0,0.0
15980,"row5col13",0.568800092276,0.651008843931,0.715981585111,0.401263060762,"East",0.0,0.0
15981,"row5col14",0.540360087663,0.296560814917,0.715981585111,0.401263060762,"West",0.0,0.0
15982,"row5col13",0.51334208328,0.0109505950369,0.715981585111,0.401263060762,"North",0.0,0.0
15983,"row4col13",0.487674979116,0.590969349194,0.99640360659,0.48665791672,"East",0.0,0.0
15984,"row4col13",0.46329123016,0.912097803074,0.617280035334,0.512325020884,"North",0.0,0.0
15985,"row3col13",0.440126668652,0.248416218951,0.617280035334,0.512325020884,"East",0.0,0.0
15986,"row3col14",0.418120335219,0.560837399689,0.766641534651,0.559873331348,"West",0.0,0.0
15987,"row3col13",0.397214318458,0.0809700531664,0.766641534651,0.559873331348,"East",0.0,0.0
15988,"row3col14",0.377353602535,0.550232825303,0.419937037167,0.602785681542,"East",0.0,0.0
15989,"row3col15",0.358485922409,0.380677353232,0.219356829937,0.622646397465,"North",1.0,0.358485922409
15990,"row19col10",0.95,0.955295886006,-1.0,-1,"North",0.0,0.0
15991,"row18col10",0.9025,0.709445860954,-1.0,-1,"West",0.0,0.0
15992,"row18col9",0.857375,0.281713686378,-1.0,-1,"West",0.0,0.0
15993,"row18col8",0.81450625,0.464788836305,-1.0,-1,"West",0.0,0.0
15994,"row18col7",0.7737809375,0.970772087703,0.491792817041,0.18549375,"East",0.0,0.0
15995,"row18col8",0.735091890625,0.803747772248,0.476886824796,0.2262190625,"South",0.0,0.0
15996,"row19col8",0.698337296094,0.651207582697,0.476886824796,0.2262190625,"North",0.0,0.0
15997,"row18col8",0.663420431289,0.129041545532,0.476886824796,0.2262190625,"West",0.0,0.0
15998,"row18col7",0.630249409725,0.902991441829,0.424164237312,0.336579568711,"East",0.0,0.0
15999,"row18col8",0.598736939238,0.14113757601,0.424164237312,0.336579568711,"West",0.0,0.0
16000,"row18col7",0.568800092276,0.570153066497,0.424164237312,0.336579568711,"North",0.0,0.0
16001,"row17col7",0.540360087663,0.371049057406,0.424164237312,0.336579568711,"North",0.0,0.0
16002,"row16col7",0.51334208328,0.798226166997,0.65986086747,0.459639912337,"South",0.0,0.0
16003,"row17col7",0.487674979116,0.86712375513,0.271488107846,0.48665791672,"North",0.0,0.0
16004,"row16col7",0.46329123016,0.963707774144,0.223899645949,0.512325020884,"North",0.0,0.0
16005,"row15col7",0.440126668652,0.118239954463,0.223899645949,0.512325020884,"West",0.0,0.0
16006,"row15col6",0.418120335219,0.240607561663,0.223899645949,0.512325020884,"North",0.0,0.0
16007,"row14col6",0.397214318458,0.119109720981,0.223899645949,0.512325020884,"North",0.0,0.0
16008,"row13col6",0.377353602535,0.33041936131,0.223899645949,0.512325020884,"North",0.0,0.0
16009,"row12col6",0.358485922409,0.19100461802,0.223899645949,0.512325020884,"North",0.0,0.0
16010,"row11col6",0.340561626288,0.938141506231,0.692359190814,0.641514077591,"East",0.0,0.0
16011,"row11col6",0.323533544974,0.747836572164,0.491413601636,0.659438373712,"North",0.0,0.0
16012,"row10col6",0.307356867725,0.552165435976,0.688239024481,0.676466455026,"East",0.0,0.0
16013,"row10col6",0.291989024339,0.718316887663,0.13373838666,0.692643132275,"North",0.0,0.0
16014,"row9col6",0.277389573122,0.394900098689,0.252187839674,0.708010975661,"North",0.0,0.0
16015,"row8col6",0.263520094466,0.245233037482,0.252187839674,0.708010975661,"North",0.0,0.0
16016,"row7col6",0.250344089742,0.01196382055,0.252187839674,0.708010975661,"North",0.0,0.0
16017,"row6col6",0.237826885255,0.277490022231,0.67774140641,0.749655910258,"North",0.0,0.0
16018,"row5col6",0.225935540993,0.962270136773,0.629108112151,0.762173114745,"East",0.0,0.0
16019,"row5col7",0.214638763943,0.684845934005,0.511244011899,0.774064459007,"East",0.0,0.0
16020,"row5col8",0.203906825746,0.404782539134,0.986820411635,0.785361236057,"North",0.0,0.0
16021,"row5col8",0.193711484459,0.417184622306,0.10551784527,0.796093174254,"East",0.0,0.0
16022,"row5col9",0.184025910236,0.719521109766,0.248390444026,0.806288515541,"East",0.0,0.0
16023,"row5col10",0.174824614724,0.983792508933,0.287862722532,0.815974089764,"East",0.0,0.0
